,conversationId,movie_sent,sequence
3469,6989,"[('8405', 1, 'S'), ('63935', 1, 'N'), ('14747', 1, 'S'), ('63261', 1, 'S'), ('14747', 1, 'N')]",[SKR] [POS] [EG157443] [REC] [POS] [I8405] [SKR] [POS] [I63935] [POS] [EA83338] [REC] [POS] [I14747] [POS] [I63261] [SKR] [POS] [I14747] [REC] [POS] [EA337185]
3470,15521,"[('55726', 1, 'S'), ('51672', 1, 'S'), ('5772', 1, 'N')]",[REC] [POS] [I55726] [POS] [I51672] [SKR] [POS] [I5772]
3471,2747,"[('24639', 1, 'S'), ('9375', 1, 'S'), ('50026', 1, 'N'), ('16910', 1, 'S'), ('49794', 1, 'S'), ('49794', 1, 'N')]",[REC] [POS] [I24639] [POS] [I9375] [SKR] [POS] [I50026] [REC] [POS] [I16910] [POS] [I49794] [SKR] [POS] [I49794]
3472,806,"[('28502', 1, 'S'), ('18800', 1, 'S')]",[SKR] [POS] [EG200092] [POS] [EG130232] [REC] [POS] [I28502] [POS] [I18800] [POS] [EA9013304]
3473,14735,"[('7575', 1, 'S'), ('5657', 1, 'S'), ('5657', 1, 'N'), ('27455', 1, 'S')]",[REC] [POS] [I7575] [POS] [EG157443] [POS] [I5657] [SKR] [POS] [I5657] [REC] [POS] [EG157443] [POS] [EG319221] [POS] [I27455]
3474,5780,"[('18757', 1, 'S'), ('16575', 1, 'N'), ('8405', 1, 'S')]",[REC] [POS] [I18757] [SKR] [POS] [I16575] [REC] [POS] [I8405]
3475,15413,"[('51118', 1, 'N'), ('34188', 1, 'N'), ('48914', 1, 'N'), ('34188', 1, 'S')]",[SKR] [POS] [EG319221] [POS] [EG188473] [POS] [EG157443] [POS] [EG1054574] [POS] [I51118] [POS] [I34188] [POS] [I48914] [REC] [POS] [I34188] [SKR] [POS] [EA9013304]
3476,4558,"[('55565', 1, 'S'), ('24765', 1, 'S'), ('22904', 1, 'N'), ('33060', 1, 'S'), ('24765', 1, 'N')]",[SKR] [POS] [EG157443] [REC] [POS] [I55565] [POS] [EG157443] [POS] [I24765] [SKR] [POS] [I22904] [REC] [POS] [I33060] [SKR] [POS] [I24765]
3477,12787,"[('12587', 1, 'S'), ('2373', 1, 'S'), ('44217', 1, 'S'), ('11964', 1, 'S')]",[REC] [POS] [I12587] [POS] [EA178166] [POS] [I2373] [POS] [I44217] [POS] [I11964]
3478,19036,"[('61197', 1, 'S'), ('61240', 1, 'S'), ('26881', 1, 'N'), ('52260', 1, 'S'), ('61197', 1, 'N'), ('55819', 1, 'S'), ('28014', 1, 'N'), ('950', 1, 'S')]",[REC] [POS] [ED223687] [POS] [I61197] [POS] [I61240] [SKR] [POS] [EG157443] [POS] [I26881] [REC] [POS] [I52260] [SKR] [POS] [I61197] [REC] [POS] [I55819] [SKR] [POS] [EG200092] [POS] [I28014] [REC] [POS] [I950]
3479,10001,"[('3670', 1, 'S'), ('59561', 1, 'S'), ('29498', 1, 'S')]",[SKR] [POS] [EG157443] [REC] [POS] [I3670] [POS] [I59561] [POS] [I29498] [POS] [EG157443]
3480,2431,"[('12531', 1, 'S'), ('29965', 1, 'S'), ('24144', 1, 'S'), ('20988', 1, 'N'), ('42663', 1, 'S'), ('12531', 1, 'N')]",[SKR] [POS] [EG188473] [REC] [POS] [I12531] [POS] [EG157443] [POS] [EG188473] [POS] [I29965] [POS] [I24144] [SKR] [POS] [I20988] [REC] [POS] [I42663] [SKR] [POS] [I12531]
3481,11131,"[('54335', 1, 'N'), ('57127', 1, 'S'), ('32469', 1, 'S'), ('7187', 1, 'S')]",[SKR] [POS] [EG200092] [POS] [I54335] [REC] [POS] [I57127] [POS] [I32469] [POS] [I7187]
3482,5009,"[('11343', 1, 'N'), ('35878', 1, 'S'), ('42157', 1, 'S'), ('59939', 1, 'N')]",[SKR] [POS] [I11343] [REC] [POS] [I35878] [POS] [I42157] [SKR] [POS] [ED41148] [REC] [POS] [EA38111] [SKR] [POS] [I59939]
3483,11269,"[('8405', 1, 'S')]",[REC] [POS] [I8405]
3484,15664,"[('3951', 1, 'N')]",[SKR] [POS] [EG130232] [POS] [EG200092] [POS] [I3951] [REC] [POS] [EG130232]
3485,14417,"[('37877', 1, 'S'), ('55025', 1, 'S'), ('26507', 1, 'N'), ('22728', 1, 'N'), ('18757', 1, 'S'), ('8438', 1, 'S')]",[REC] [POS] [I37877] [POS] [I55025] [SKR] [POS] [I26507] [POS] [I22728] [REC] [POS] [I18757] [POS] [I8438]
3486,6617,"[('950', 1, 'N'), ('63499', 1, 'N')]",[SKR] [POS] [EG200092] [POS] [I950] [POS] [I63499]
3487,5436,"[('1461', 1, 'N'), ('39361', 1, 'S'), ('30067', 1, 'S'), ('39361', 1, 'N'), ('63470', 1, 'S'), ('31958', 1, 'S'), ('39361', 1, 'S'), ('52525', 1, 'N'), ('52525', 1, 'S')]",[SKR] [POS] [I1461] [REC] [POS] [I39361] [POS] [I30067] [POS] [EG1054574] [SKR] [POS] [I39361] [REC] [POS] [I63470] [POS] [I31958] [POS] [EG1054574] [POS] [I39361] [SKR] [POS] [I52525] [POS] [EG1054574] [REC] [POS] [I52525]
3488,7022,"[('48445', 1, 'S'), ('950', 1, 'N'), ('33060', 1, 'N'), ('56461', 1, 'S'), ('18636', 1, 'N'), ('53715', 1, 'S')]",[REC] [POS] [I48445] [SKR] [POS] [EG1054574] [REC] [POS] [EG200092] [POS] [EG1054574] [SKR] [POS] [EG200092] [POS] [I950] [POS] [I33060] [REC] [POS] [I56461] [SKR] [POS] [I18636] [REC] [POS] [I53715] [SKR] [POS] [EG1054574] [POS] [EG200092]
3489,6648,"[('1836', 1, 'S'), ('46204', 1, 'S'), ('4212', 1, 'N'), ('51922', 1, 'N'), ('58854', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [EA9013304] [REC] [POS] [I1836] [POS] [I46204] [SKR] [POS] [I4212] [POS] [I51922] [REC] [POS] [I58854]
3490,4580,"[('36205', 1, 'N'), ('2476', 1, 'S'), ('26544', 1, 'S'), ('14231', 1, 'N'), ('47723', 1, 'S'), ('12202', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [I36205] [REC] [POS] [I2476] [POS] [I26544] [POS] [EG157443] [POS] [EA40504] [SKR] [POS] [I14231] [REC] [POS] [I47723] [POS] [I12202]
3491,2293,"[('49057', 1, 'S'), ('46204', 1, 'S'), ('53526', 1, 'N'), ('19277', 1, 'S'), ('36684', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [EG200092] [POS] [EG157394] [REC] [POS] [I49057] [POS] [I46204] [SKR] [POS] [I53526] [REC] [POS] [I19277] [SKR] [POS] [EA23926972] [POS] [I36684]
3492,6643,"[('6520', 1, 'N'), ('5772', 1, 'N'), ('51456', 1, 'S'), ('31507', 1, 'S'), ('31507', 1, 'N'), ('51456', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [I6520] [POS] [I5772] [REC] [POS] [I51456] [POS] [I31507] [SKR] [POS] [I31507] [POS] [I51456]
3493,10813,"[('21220', 1, 'N'), ('11395', 1, 'S'), ('3670', 1, 'N'), ('3670', 1, 'S'), ('3670', 1, 'S')]",[SKR] [POS] [EG3249257] [POS] [I21220] [REC] [POS] [I11395] [SKR] [POS] [I3670] [REC] [POS] [I3670] [POS] [I3670]
3494,15446,"[('36684', 1, 'S'), ('11163', 1, 'S'), ('43670', 1, 'N')]",[SKR] [POS] [EG130232] [REC] [POS] [I36684] [POS] [I11163] [SKR] [POS] [I43670]
3495,6700,"[('18292', 1, 'S'), ('18292', 1, 'N'), ('46723', 1, 'N'), ('30003', 1, 'S'), ('45739', 1, 'S'), ('61148', ['NEG'], 'N'), ('613', ['NEG'], 'N')]",[SKR] [POS] [EG157394] [REC] [POS] [I18292] [SKR] [POS] [I18292] [POS] [I46723] [REC] [POS] [I30003] [POS] [I45739] [SKR] [NEG] [I61148] [NEG] [I613]
3496,10440,"[('1742', 1, 'S'), ('60103', 1, 'N'), ('34187', 1, 'S'), ('49260', 1, 'S')]",[REC] [POS] [I1742] [SKR] [POS] [I60103] [REC] [POS] [I34187] [POS] [I49260]
3497,4910,"[('9628', 1, 'N'), ('950', 1, 'S'), ('42793', 1, 'N'), ('24770', 1, 'S'), ('45298', 1, 'S')]",[REC] [POS] [EG130232] [SKR] [POS] [EG2484376] [POS] [EG130232] [POS] [I9628] [REC] [POS] [I950] [SKR] [POS] [I42793] [REC] [POS] [I24770] [POS] [I45298]
3498,5984,"[('63499', 1, 'S'), ('63035', 1, 'S'), ('42012', 1, 'S')]",[SKR] [POS] [EG2484376] [REC] [POS] [I63499] [POS] [I63035] [POS] [I42012]
3499,12268,"[('43037', 1, 'N'), ('8621', 1, 'S')]",[REC] [POS] [EA189490] [POS] [EG157443] [POS] [EG157443] [POS] [EG157443] [SKR] [POS] [I43037] [REC] [POS] [I8621]
3500,11232,"[('52381', 1, 'N'), ('52984', 1, 'N'), ('39520', 1, 'S'), ('28079', 1, 'N'), ('41534', 1, 'S'), ('45465', 1, 'N'), ('4204', 1, 'N')]",[SKR] [POS] [EG200092] [POS] [I52381] [POS] [I52984] [REC] [POS] [I39520] [SKR] [POS] [EG200092] [POS] [EG200092] [POS] [I28079] [REC] [POS] [I41534] [SKR] [POS] [I45465] [POS] [I4204]
3501,10898,"[('34878', 1, 'S'), ('39593', 1, 'S'), ('32671', 1, 'S')]",[SKR] [POS] [EG188473] [REC] [POS] [I34878] [POS] [I39593] [POS] [EG188473] [POS] [I32671]
3502,5312,"[('9032', 1, 'S'), ('40875', 1, 'S'), ('57797', 1, 'S'), ('40875', 1, 'S')]",[SKR] [POS] [EG200092] [REC] [POS] [I9032] [POS] [EA4500306] [POS] [I40875] [POS] [EG200092] [POS] [I57797] [POS] [I40875] [SKR] [POS] [EG200092]
3503,1803,"[('48753', 1, 'S'), ('45400', 1, 'N'), ('36924', 1, 'N'), ('19654', 1, 'S')]",[SKR] [POS] [EG130232] [REC] [POS] [I48753] [SKR] [POS] [EG130232] [POS] [I45400] [POS] [I36924] [REC] [POS] [I19654]
3504,10501,"[('43670', 1, 'S'), ('16781', 1, 'S'), ('10358', 1, 'S'), ('10358', 1, 'N'), ('16781', 1, 'N'), ('42937', 1, 'S'), ('54695', 1, 'S')]",[SKR] [POS] [EG130232] [REC] [POS] [EG130232] [POS] [I43670] [POS] [I16781] [POS] [I10358] [SKR] [POS] [I10358] [POS] [I16781] [POS] [EA9013304] [REC] [POS] [I42937] [POS] [I54695] [POS] [EA9013304]
3505,7071,"[('24561', 1, 'N'), ('42686', 1, 'N'), ('53116', 1, 'S'), ('62321', 1, 'S')]",[SKR] [POS] [I24561] [POS] [I42686] [REC] [POS] [I53116] [POS] [I62321] [POS] [EA255070] [POS] [EA314133]
3506,17638,"[('59952', 1, 'S'), ('10369', 1, 'S'), ('32790', 1, 'S'), ('32790', 1, 'S'), ('10369', 1, 'S'), ('10369', 1, 'S'), ('3111', 1, 'S'), ('44266', 1, 'S'), ('44266', 1, 'N')]",[SKR] [POS] [EG157443] [REC] [POS] [I59952] [POS] [I10369] [POS] [I32790] [SKR] [POS] [EA9013304] [REC] [POS] [I32790] [POS] [EA9013304] [POS] [EA9013304] [POS] [I10369] [POS] [I10369] [POS] [I3111] [POS] [I44266] [SKR] [POS] [I44266]
3507,7911,"[('52406', 1, 'N'), ('18438', 1, 'N'), ('55960', 1, 'S'), ('47963', 1, 'S'), ('46587', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [I52406] [POS] [I18438] [REC] [POS] [I55960] [POS] [I47963] [POS] [I46587]
3508,3712,"[('49747', 1, 'N'), ('48445', 1, 'N'), ('3111', 1, 'S'), ('40266', 1, 'S')]",[SKR] [POS] [EG130232] [POS] [EG157443] [POS] [I49747] [POS] [I48445] [REC] [POS] [EA40791] [POS] [I3111] [POS] [I40266] [POS] [EG157443]
3509,7974,"[('49747', 1, 'N'), ('51700', 1, 'S'), ('51700', 1, 'N'), ('55933', 1, 'S'), ('49747', 1, 'S'), ('30952', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [I49747] [REC] [POS] [I51700] [SKR] [POS] [I51700] [REC] [POS] [I55933] [POS] [I49747] [POS] [I30952] [POS] [EA44164]
3510,16338,"[('25572', 1, 'N'), ('8524', 1, 'S'), ('25572', 1, 'S'), ('8524', 1, 'S'), ('721', 1, 'S'), ('8524', 1, 'N'), ('721', 1, 'N'), ('28113', 1, 'S'), ('53198', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [I25572] [REC] [POS] [I8524] [POS] [I25572] [POS] [I8524] [POS] [I721] [SKR] [POS] [I8524] [POS] [I721] [REC] [POS] [I28113] [POS] [I53198]
3511,769,"[('52984', 1, 'S'), ('39520', 1, 'N'), ('8098', 1, 'S'), ('55014', 1, 'N'), ('29481', 1, 'S')]",[SKR] [POS] [EG200092] [REC] [POS] [I52984] [SKR] [POS] [I39520] [REC] [POS] [I8098] [SKR] [POS] [I55014] [REC] [POS] [I29481]
3512,13131,"[('28866', 1, 'S'), ('39654', 1, 'S'), ('39654', 1, 'N'), ('43670', 1, 'S'), ('21630', 1, 'S')]",[REC] [POS] [EG157443] [SKR] [POS] [EA9013304] [REC] [POS] [I28866] [POS] [I39654] [SKR] [POS] [I39654] [REC] [POS] [I43670] [POS] [I21630]
3513,482,"[('46924', 1, 'N'), ('37787', 1, 'N'), ('52851', 1, 'S'), ('4353', 1, 'S')]",[SKR] [POS] [I46924] [POS] [I37787] [REC] [POS] [I52851] [POS] [EG643684] [POS] [EA80938] [POS] [EA489006] [POS] [I4353] [SKR] [POS] [EA3934533]
3514,17632,"[('30952', 1, 'N'), ('3813', 1, 'N'), ('63869', 1, 'S'), ('44115', 1, 'S'), ('37781', 1, 'S'), ('33138', 1, 'S'), ('53114', 1, 'S')]",[SKR] [POS] [EG157443] [REC] [POS] [EG157443] [SKR] [POS] [I30952] [POS] [I3813] [REC] [POS] [I63869] [POS] [EA132952] [POS] [I44115] [SKR] [POS] [EA132952] [REC] [POS] [I37781] [POS] [I33138] [POS] [I53114] [POS] [EG157443]
3515,18742,"[('27179', 1, 'N'), ('40875', 1, 'S'), ('62153', 1, 'S'), ('40875', 1, 'N'), ('34552', 1, 'S'), ('25647', 1, 'N')]",[SKR] [POS] [I27179] [POS] [EA9013304] [REC] [POS] [EG130232] [POS] [I40875] [POS] [I62153] [SKR] [POS] [I40875] [POS] [EG2484376] [REC] [POS] [I34552] [SKR] [POS] [I25647]
3516,18884,"[('8729', 1, 'S'), ('18767', 1, 'S'), ('30252', 1, 'S')]",[REC] [POS] [I8729] [POS] [I18767] [POS] [I30252] [SKR] [POS] [EG130232]
3517,15730,"[('8405', 1, 'N'), ('18757', 1, 'S'), ('18757', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [I8405] [REC] [POS] [I18757] [SKR] [POS] [I18757]
3518,19412,"[('32054', 1, 'S'), ('32054', 1, 'N'), ('34245', 1, 'S'), ('61790', 1, 'S'), ('3670', 1, 'N'), ('3670', 1, 'S'), ('61790', 1, 'N')]",[REC] [POS] [I32054] [SKR] [POS] [I32054] [REC] [POS] [I34245] [POS] [I61790] [SKR] [POS] [I3670] [REC] [POS] [I3670] [SKR] [POS] [I61790]
3519,10943,"[('35731', 1, 'S'), ('33764', 1, 'S'), ('2489', 1, 'S'), ('59613', ['NEG'], 'N'), ('46703', 1, 'S'), ('56881', 1, 'N')]",[REC] [POS] [I35731] [SKR] [POS] [EA4547] [REC] [POS] [I33764] [POS] [EA4547] [SKR] [POS] [EA4547] [POS] [EA484710] [REC] [POS] [I2489] [POS] [EA2680] [SKR] [NEG] [EA2680] [NEG] [I59613] [REC] [POS] [I46703] [SKR] [POS] [I56881]
3520,1411,"[('3451', 1, 'N'), ('12202', 1, 'S')]",[SKR] [POS] [EG157443] [REC] [POS] [EG157443] [SKR] [POS] [EG157443] [REC] [POS] [EG157443] [SKR] [POS] [I3451] [REC] [POS] [I12202] [POS] [EG157443]
3521,5533,"[('10888', 1, 'S'), ('36781', 1, 'S'), ('4191', 1, 'S'), ('10888', 1, 'N'), ('12915', 1, 'S')]",[REC] [POS] [I10888] [POS] [I36781] [POS] [I4191] [SKR] [POS] [I10888] [REC] [POS] [I12915]
3522,19368,"[('55860', 1, 'N'), ('41036', 1, 'N'), ('53290', 1, 'S'), ('39735', 1, 'S'), ('61688', 1, 'S'), ('39735', 1, 'N'), ('48148', 1, 'S')]",[SKR] [POS] [EA37175] [POS] [I55860] [POS] [I41036] [REC] [POS] [I53290] [POS] [I39735] [POS] [I61688] [SKR] [POS] [I39735] [REC] [POS] [I48148]
3523,10388,"[('26578', 1, 'N'), ('8422', 1, 'S'), ('63417', 1, 'S'), ('1036', 1, 'S')]",[SKR] [POS] [I26578] [REC] [POS] [I8422] [POS] [I63417] [POS] [I1036]
3524,4869,"[('42793', 1, 'N'), ('50490', 1, 'N'), ('9628', 1, 'S'), ('9628', 1, 'S'), ('59605', 1, 'S')]",[SKR] [POS] [EG130232] [POS] [I42793] [POS] [I50490] [POS] [EA202765] [REC] [POS] [I9628] [POS] [I9628] [POS] [I59605]
3525,4851,"[('4597', 1, 'N'), ('39803', 1, 'S'), ('9067', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [I4597] [REC] [POS] [I39803] [POS] [I9067]
3526,10359,"[('33060', 1, 'S'), ('49747', 1, 'N'), ('54266', 1, 'S')]",[SKR] [POS] [EG1054574] [REC] [POS] [I33060] [SKR] [POS] [I49747] [REC] [POS] [I54266]
3527,5886,"[('62153', 1, 'S'), ('43390', 1, 'N'), ('7009', 1, 'S'), ('7009', 1, 'N'), ('4947', 1, 'S'), ('4947', 1, 'N'), ('63383', 1, 'S')]",[REC] [POS] [I62153] [SKR] [POS] [I43390] [REC] [POS] [I7009] [SKR] [POS] [I7009] [REC] [POS] [I4947] [SKR] [POS] [I4947] [REC] [POS] [EA9013304] [POS] [EA269869] [POS] [I63383]
3528,10308,"[('5772', 1, 'S'), ('45943', 1, 'S'), ('12202', 1, 'N')]",[SKR] [POS] [EG157443] [REC] [POS] [I5772] [POS] [I45943] [SKR] [POS] [EG157443] [POS] [I12202]
3529,18311,"[('2373', 1, 'S'), ('25091', 1, 'S'), ('1836', 1, 'S'), ('32783', 1, 'S')]",[SKR] [POS] [EG157443] [REC] [POS] [EG188473] [POS] [I2373] [POS] [I25091] [POS] [EG157443] [POS] [EA9013304] [POS] [I1836] [POS] [EA105451114] [POS] [I32783] [POS] [ED3772]
3530,6610,"[('44202', 1, 'S'), ('12531', 1, 'S'), ('44217', 1, 'S'), ('624', 1, 'S'), ('62549', 1, 'S'), ('18469', 1, 'S')]",[REC] [POS] [I44202] [POS] [I12531] [POS] [I44217] [POS] [I624] [POS] [I62549] [POS] [I18469]
3531,19910,"[('39593', 1, 'S'), ('34878', 1, 'S'), ('34878', 1, 'N'), ('63780', 1, 'S'), ('63780', 1, 'N')]",[SKR] [POS] [EG7551110] [REC] [POS] [I39593] [POS] [I34878] [SKR] [POS] [I34878] [REC] [POS] [I63780] [SKR] [POS] [I63780]
3532,18757,"[('6580', 1, 'S'), ('51527', 1, 'S'), ('31715', 1, 'S')]",[REC] [POS] [I6580] [POS] [I51527] [POS] [I31715]
3533,19538,"[('62153', 1, 'N'), ('39561', 1, 'N'), ('49747', 1, 'S'), ('29015', 1, 'S'), ('49747', 1, 'N'), ('29015', 1, 'N')]",[SKR] [POS] [EG1054574] [POS] [I62153] [POS] [I39561] [REC] [POS] [I49747] [POS] [I29015] [POS] [EA37175] [SKR] [POS] [I49747] [POS] [I29015]
3534,16185,"[('59393', 1, 'N'), ('26086', 1, 'N'), ('49747', 1, 'S'), ('44115', 1, 'S'), ('55565', 1, 'S'), ('21124', 1, 'S'), ('21124', 1, 'N')]",[SKR] [POS] [I59393] [POS] [I26086] [REC] [POS] [I49747] [POS] [EG157443] [POS] [I44115] [POS] [I55565] [POS] [I21124] [SKR] [POS] [I21124]
3535,19300,"[('48223', 1, 'N'), ('62886', 1, 'N'), ('31375', 1, 'N'), ('63935', 1, 'N')]",[SKR] [POS] [EA191966] [POS] [I48223] [POS] [I62886] [POS] [I31375] [POS] [I63935]
3536,5227,"[('45416', 1, 'N'), ('11508', 1, 'S'), ('36414', 1, 'S'), ('30067', 1, 'S')]",[SKR] [POS] [I45416] [REC] [POS] [I11508] [SKR] [POS] [EA2685] [REC] [POS] [ED25191] [POS] [I36414] [POS] [I30067]
3537,3986,"[('12202', 1, 'S'), ('55354', 1, 'N'), ('40053', 1, 'S'), ('36684', 1, 'N'), ('47723', 1, 'N'), ('40053', 1, 'N'), ('30252', 1, 'S'), ('30252', 1, 'N'), ('34770', 1, 'S'), ('16226', 1, 'S'), ('56754', 1, 'N'), ('16226', 1, 'N'), ('16226', 1, 'N')]",[REC] [POS] [I12202] [SKR] [POS] [I55354] [REC] [POS] [I40053] [SKR] [POS] [I36684] [POS] [I47723] [POS] [I40053] [REC] [POS] [I30252] [SKR] [POS] [EA23926972] [POS] [I30252] [REC] [POS] [I34770] [POS] [I16226] [SKR] [POS] [I56754] [POS] [EA23926972] [POS] [EA164119] [POS] [I16226] [POS] [I16226]
3538,14957,"[('44266', 1, 'N'), ('56935', 1, 'N'), ('42424', 1, 'S'), ('11177', 1, 'S'), ('5057', 1, 'S'), ('56935', 1, 'S'), ('3226', 1, 'S'), ('5057', 1, 'N')]",[SKR] [POS] [EA40791] [POS] [I44266] [POS] [I56935] [REC] [POS] [I42424] [POS] [I11177] [POS] [I5057] [POS] [I56935] [POS] [I3226] [SKR] [POS] [I5057]
3539,9443,"[('55354', 1, 'N'), ('32965', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [I55354] [POS] [I32965] [POS] [EG157443]
3540,6701,"[('3109', 1, 'N'), ('3169', 1, 'S'), ('3169', 1, 'S'), ('2373', ['NEG'], 'N'), ('3169', 1, 'N')]",[SKR] [POS] [EG157394] [POS] [I3109] [POS] [EA4573] [REC] [POS] [I3169] [POS] [I3169] [SKR] [NEG] [I2373] [POS] [I3169]
3541,9830,"[('52851', 1, 'N'), ('17266', 1, 'N'), ('264', 1, 'S')]",[SKR] [POS] [EG643684] [POS] [I52851] [POS] [I17266] [POS] [EA129591] [REC] [POS] [I264]
3542,18007,"[('27732', 1, 'N'), ('9682', 1, 'S'), ('9682', 1, 'N'), ('35151', 1, 'S'), ('12130', 1, 'S')]",[SKR] [POS] [I27732] [REC] [POS] [I9682] [SKR] [POS] [I9682] [REC] [POS] [I35151] [POS] [I12130]
3543,11299,"[('24593', 1, 'N'), ('10059', 1, 'N'), ('39735', 1, 'N'), ('26111', 1, 'N'), ('61794', 1, 'S'), ('41962', 1, 'N')]",[SKR] [POS] [EA37175] [POS] [I24593] [POS] [I10059] [POS] [I39735] [POS] [I26111] [REC] [POS] [I61794] [SKR] [POS] [I41962] [REC] [POS] [EA850710] [POS] [EA4500306] [POS] [EG1200678]
3544,12015,"[('10652', 1, 'S'), ('18757', 1, 'S'), ('56676', 1, 'S'), ('52859', 1, 'S'), ('56676', 1, 'N'), ('52859', 1, 'S')]",[REC] [POS] [I10652] [POS] [EG157443] [POS] [I18757] [POS] [I56676] [POS] [I52859] [SKR] [POS] [I56676] [REC] [POS] [I52859]
3545,9909,"[('59120', 1, 'N'), ('43054', 1, 'N'), ('58484', 1, 'S'), ('29430', 1, 'S'), ('13773', 1, 'S'), ('29430', 1, 'N'), ('13773', 1, 'N')]",[SKR] [POS] [I59120] [POS] [I43054] [REC] [POS] [I58484] [POS] [I29430] [POS] [I13773] [SKR] [POS] [I29430] [POS] [I13773]
3546,17643,"[('3111', 1, 'N'), ('3813', 1, 'N'), ('44115', 1, 'S'), ('46105', 1, 'S'), ('24765', 1, 'S'), ('55933', 1, 'S'), ('15539', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [I3111] [POS] [I3813] [REC] [POS] [I44115] [POS] [I46105] [POS] [EA44380] [SKR] [POS] [EA44380] [REC] [POS] [EG157443] [POS] [I24765] [POS] [I55933] [POS] [I15539]
3547,2779,"[('58914', 1, 'N'), ('48347', 1, 'N'), ('13007', 1, 'S'), ('31260', 1, 'N'), ('34878', 1, 'N')]",[SKR] [POS] [EG1054574] [POS] [I58914] [POS] [I48347] [REC] [POS] [I13007] [POS] [EG7551110] [SKR] [POS] [I31260] [POS] [EG7551110] [POS] [EG157394] [POS] [EG7551110] [POS] [EG157394] [POS] [I34878]
3548,17577,"[('12202', 1, 'S'), ('60676', 1, 'S'), ('12202', 1, 'N'), ('60676', 1, 'N'), ('59179', 1, 'S'), ('3451', 1, 'S'), ('31910', 1, 'S'), ('29498', 1, 'S'), ('52081', 1, 'S'), ('59179', 1, 'N'), ('52081', 1, 'N')]",[SKR] [POS] [EG157443] [REC] [POS] [EG1054574] [POS] [EG157443] [POS] [EG157443] [POS] [I12202] [POS] [I60676] [SKR] [POS] [I12202] [POS] [I60676] [REC] [POS] [I59179] [POS] [I3451] [POS] [I31910] [POS] [I29498] [POS] [I52081] [SKR] [POS] [I59179] [POS] [I52081]
3549,3294,"[('19241', 1, 'S'), ('15806', 1, 'S'), ('42231', 1, 'S'), ('32046', 1, 'N'), ('42127', 1, 'S'), ('42231', 1, 'N')]",[REC] [POS] [I19241] [POS] [I15806] [POS] [I42231] [POS] [EA132952] [SKR] [POS] [I32046] [REC] [POS] [I42127] [SKR] [POS] [I42231]
3550,10952,"[('45353', 1, 'N'), ('8025', 1, 'N'), ('45671', 1, 'S'), ('28529', ['NEG'], 'N'), ('29960', 1, 'S')]",[SKR] [POS] [I45353] [POS] [I8025] [REC] [POS] [I45671] [SKR] [NEG] [I28529] [REC] [POS] [I29960]
3551,3580,"[('44364', 1, 'S'), ('60759', 1, 'S'), ('60759', 1, 'N'), ('6520', 1, 'S'), ('37052', 1, 'S'), ('6520', 1, 'S'), ('6520', 1, 'N'), ('37052', 1, 'N'), ('36684', 1, 'S')]",[REC] [POS] [I44364] [POS] [I60759] [SKR] [POS] [I60759] [REC] [POS] [EG200092] [POS] [I6520] [POS] [I37052] [POS] [I6520] [SKR] [POS] [I6520] [POS] [I37052] [REC] [POS] [I36684]
3552,14804,"[('14033', 1, 'N'), ('63499', 1, 'S'), ('950', ['NEG'], 'N'), ('11154', ['NEG'], 'N'), ('13999', 1, 'S'), ('13810', 1, 'S'), ('13810', 1, 'N'), ('37063', 1, 'S')]",[SKR] [POS] [I14033] [REC] [POS] [I63499] [SKR] [NEG] [I950] [NEG] [I11154] [REC] [POS] [I13999] [POS] [I13810] [SKR] [POS] [I13810] [REC] [POS] [I37063]
3553,10655,"[('45493', 1, 'S'), ('61977', 1, 'S'), ('27134', 1, 'S'), ('61977', 1, 'N'), ('27134', 1, 'N'), ('20617', 1, 'S'), ('20617', 1, 'N')]",[SKR] [POS] [EA212002] [POS] [EA40523] [POS] [EA48410] [POS] [EG157443] [REC] [POS] [I45493] [POS] [I61977] [POS] [I27134] [SKR] [POS] [I61977] [POS] [I27134] [REC] [POS] [EA147077] [POS] [I20617] [SKR] [POS] [I20617]
3554,11829,"[('30629', 1, 'S'), ('56723', 1, 'S'), ('60091', 1, 'S'), ('56723', ['NEG'], 'N')]",[REC] [POS] [I30629] [SKR] [POS] [EG188473] [REC] [POS] [I56723] [POS] [I60091] [SKR] [NEG] [I56723]
